method,estimate,n
composite,0.04051531515500326,46
pw,0.03875817052004694,46
beale,0.03790968139475133,46
rating,0.034448624074815394,46
composite,0.03897322854393031,46
pw,0.039802695176540406,46
beale,0.038879683807575546,46
rating,0.03529874113783088,46
composite,0.04008954665190648,46
pw,0.040887767357653544,46
beale,0.03704550344815708,46
rating,0.035597867088164106,46
composite,0.0406802289335145,46
pw,0.038372594506559415,46
beale,0.03763299345751169,46
rating,0.03385981625511903,46
composite,0.038741533893386325,46
pw,0.041316547056552605,46
beale,0.03774312382189661,46
rating,0.033758266375460026,46
composite,0.04062009778821165,46
pw,0.03969199751792275,46
beale,0.037959536783638455,46
rating,0.036123056027862484,46
composite,0.04024675289111271,46
pw,0.03862092084578673,46
beale,0.03695752764951168,46
rating,0.032228307772177715,46
composite,0.03828624434205883,46
pw,0.041316547056552605,46
beale,0.03774312382189661,46
rating,0.033758266375460026,46
composite,0.04062009778821165,46
pw,0.039802695176540406,46
beale,0.038879683807575546,46
rating,0.03529874113783088,46
composite,0.04008954665190648,46
pw,0.041167192086401884,46
beale,0.038226618053523,46
rating,0.03388803405131807,46
composite,0.04107328426692932,46
pw,0.04154795703095772,46
beale,0.0389502875999805,46
rating,0.03670368604441878,46
composite,0.03971909957401599,46
pw,0.041316547056552605,46
beale,0.03774312382189661,46
rating,0.033758266375460026,46
composite,0.04062009778821165,46
pw,0.040887767357653544,46
beale,0.03704550344815708,46
rating,0.035597867088164106,46
composite,0.0406802289335145,46
pw,0.0380823183913037,46
beale,0.0376260413192729,46
rating,0.034083238569449684,46
composite,0.03844575230055548,46
pw,0.039328098145622235,46
beale,0.03374929226216149,46
rating,0.032002227951501566,46
composite,0.0390873173946677,46
pw,0.04422898705695347,46
beale,0.040625705089864135,46
rating,0.03382825671698324,46
composite,0.041385227825149085,46
pw,0.0413325609958972,46
beale,0.03688967603855214,46
rating,0.03248267852054408,46
composite,0.04051531515500326,46
pw,0.04035633910717814,46
beale,0.039576893041308014,46
rating,0.0354638879388088,46
composite,0.04049896746555882,46
pw,0.03992870825150056,46
beale,0.03609037413474245,46
rating,0.03370276042490192,46
composite,0.0396723880183281,46
pw,0.040507848886124076,46
beale,0.03726279106274226,46
rating,0.0329258568585998,46
composite,0.0400306926220872,46
pw,0.04190976298017093,46
beale,0.040760169871018374,46
rating,0.03744358113771756,46
composite,0.04255254542004943,46
pw,0.04154795703095772,46
beale,0.0389502875999805,46
rating,0.03670368604441878,46
composite,0.03971909957401599,46
pw,0.03875817052004694,46
beale,0.03790968139475133,46
rating,0.034448624074815394,46
composite,0.03897322854393031,46
pw,0.0413325609958972,46
beale,0.03688967603855214,46
rating,0.03248267852054408,46
composite,0.04051531515500326,46
pw,0.04007845355407626,46
beale,0.03860281088662906,46
rating,0.03589838893594202,46
composite,0.040194861450040364,46
pw,0.038734790679465135,46
beale,0.03807743795898348,46
rating,0.03595467448760822,46
composite,0.038871564723853065,46
pw,0.03867510579059444,46
beale,0.034920264084907615,46
rating,0.032148442866266634,46
composite,0.03792320697596379,46
pw,0.03896239597953889,46
beale,0.03718933720406919,46
rating,0.03364979269424111,46
composite,0.03905538136990051,46
pw,0.038372594506559415,46
beale,0.03763299345751169,46
rating,0.03385981625511903,46
composite,0.038741533893386325,46
pw,0.039802695176540406,46
beale,0.038879683807575546,46
rating,0.03529874113783088,46
composite,0.04008954665190648,46
pw,0.0413325609958972,46
beale,0.03688967603855214,46
rating,0.03248267852054408,46
composite,0.04051531515500326,46
pw,0.03911346937479893,46
beale,0.03800308326265743,46
rating,0.03419980388574347,46
composite,0.03936214933669758,46
pw,0.04150428073336665,46
beale,0.04074509609247482,46
rating,0.037339532395958434,46
composite,0.04162379957033636,46
pw,0.04181363582460826,46
beale,0.04466233085178662,46
rating,0.03909414959458348,46
composite,0.04273119333141097,46
pw,0.041167192086401884,46
beale,0.038226618053523,46
rating,0.03388803405131807,46
composite,0.04107328426692932,46
pw,0.041316547056552605,46
beale,0.03774312382189661,46
rating,0.033758266375460026,46
composite,0.04062009778821165,46
pw,0.039802695176540406,46
beale,0.038879683807575546,46
rating,0.03529874113783088,46
composite,0.04008954665190648,46
pw,0.040357694168385104,46
beale,0.03761191276515632,46
rating,0.03506139434534318,46
composite,0.04062913472223018,46
pw,0.03813915621228492,46
beale,0.03727531825140655,46
rating,0.034158202403675474,46
composite,0.03856133198644465,46
pw,0.04207649499972425,46
beale,0.03427436592568402,46
rating,0.033247372015697996,46
composite,0.04164476655683942,46
pw,0.04422898705695347,46
beale,0.040625705089864135,46
rating,0.03382825671698324,46
composite,0.041385227825149085,46
pw,0.04422898705695347,46
beale,0.040625705089864135,46
rating,0.03382825671698324,46
composite,0.041385227825149085,46
pw,0.03813915621228492,46
beale,0.03727531825140655,46
rating,0.034158202403675474,46
composite,0.03856133198644465,46
pw,0.03813915621228492,46
beale,0.03727531825140655,46
rating,0.034158202403675474,46
composite,0.03856133198644465,46
pw,0.038372594506559415,46
beale,0.03763299345751169,46
rating,0.03385981625511903,46
composite,0.038741533893386325,46
pw,0.03867510579059444,46
beale,0.034920264084907615,46
rating,0.032148442866266634,46
composite,0.03792320697596379,46
pw,0.03936399790284903,46
beale,0.037221119105154285,46
rating,0.03404000249622607,46
composite,0.0394693630011387,46
pw,0.0380823183913037,46
beale,0.0376260413192729,46
rating,0.034083238569449684,46
composite,0.03844575230055548,46
pw,0.038372594506559415,46
beale,0.03763299345751169,46
rating,0.03385981625511903,46
composite,0.038741533893386325,46
pw,0.03816593229196637,46
beale,0.034053128441468426,46
rating,0.030796588391440186,46
composite,0.03736611039875576,46
pw,0.0411872110279746,43
beale,0.04199100979804787,43
rating,0.036794733970508586,43
composite,0.04126201217480327,43
pw,0.03867510579059444,43
beale,0.034920264084907615,43
rating,0.032148442866266634,43
composite,0.03792320697596379,43
pw,0.040357694168385104,43
beale,0.03761191276515632,43
rating,0.03506139434534318,43
composite,0.04062913472223018,43
pw,0.038734790679465135,43
beale,0.03807743795898348,43
rating,0.03595467448760822,43
composite,0.038871564723853065,43
pw,0.03969199751792275,43
beale,0.037959536783638455,43
rating,0.036123056027862484,43
composite,0.04024675289111271,43
pw,0.04207649499972425,43
beale,0.03427436592568402,43
rating,0.033247372015697996,43
composite,0.04164476655683942,43
pw,0.040507848886124076,43
beale,0.03726279106274226,43
rating,0.0329258568585998,43
composite,0.0400306926220872,43
pw,0.03844568759471791,43
beale,0.03791389768428955,43
rating,0.03452550136171509,43
composite,0.03866177014502632,43
pw,0.04035633910717814,43
beale,0.039576893041308014,43
rating,0.0354638879388088,43
composite,0.04049896746555882,43
pw,0.03992870825150056,43
beale,0.03609037413474245,43
rating,0.03370276042490192,43
composite,0.0396723880183281,43
pw,0.040887767357653544,43
beale,0.03704550344815708,43
rating,0.035597867088164106,43
composite,0.0406802289335145,43
pw,0.040507848886124076,43
beale,0.03726279106274226,43
rating,0.0329258568585998,43
composite,0.0400306926220872,43
pw,0.04181363582460826,43
beale,0.04466233085178662,43
rating,0.03909414959458348,43
composite,0.04273119333141097,43
pw,0.04136618899829797,43
beale,0.03985226593992622,43
rating,0.03532738791745986,43
composite,0.041439016114334766,43
pw,0.0413325609958972,43
beale,0.03688967603855214,43
rating,0.03248267852054408,43
composite,0.04051531515500326,43
pw,0.04072349024236464,43
beale,0.03966285305564811,43
rating,0.034900487616607294,43
composite,0.04063303508435553,43
pw,0.04007845355407626,43
beale,0.03860281088662906,43
rating,0.03589838893594202,43
composite,0.040194861450040364,43
pw,0.038372594506559415,43
beale,0.03763299345751169,43
rating,0.03385981625511903,43
composite,0.038741533893386325,43
pw,0.04181363582460826,43
beale,0.04466233085178662,43
rating,0.03909414959458348,43
composite,0.04273119333141097,43
pw,0.04422898705695347,43
beale,0.040625705089864135,43
rating,0.03382825671698324,43
composite,0.041385227825149085,43
pw,0.04150428073336665,43
beale,0.04074509609247482,43
rating,0.037339532395958434,43
composite,0.04162379957033636,43
pw,0.03862372946639956,43
beale,0.03761959920151834,43
rating,0.033577874918144644,43
composite,0.03873312715227693,43
pw,0.03813915621228492,43
beale,0.03727531825140655,43
rating,0.034158202403675474,43
composite,0.03856133198644465,43
pw,0.04422898705695347,43
beale,0.040625705089864135,43
rating,0.03382825671698324,43
composite,0.041385227825149085,43
pw,0.03936399790284903,43
beale,0.037221119105154285,43
rating,0.03404000249622607,43
composite,0.0394693630011387,43
pw,0.04035633910717814,43
beale,0.039576893041308014,43
rating,0.0354638879388088,43
composite,0.04049896746555882,43
pw,0.04189777968149479,43
beale,0.040819798168134726,43
rating,0.03709202436676519,43
composite,0.04212927888910056,43
pw,0.03911346937479893,43
beale,0.03800308326265743,43
rating,0.03419980388574347,43
composite,0.03936214933669758,43
pw,0.04189777968149479,43
beale,0.040819798168134726,43
rating,0.03709202436676519,43
composite,0.04212927888910056,43
pw,0.03993789209279558,43
beale,0.038086986465860215,43
rating,0.03351078952678752,43
composite,0.03974239150026624,43
pw,0.03949569531230582,43
beale,0.03861102477345337,43
rating,0.03282074652012135,43
composite,0.03934269434948625,43
pw,0.0411872110279746,43
beale,0.04199100979804787,43
rating,0.036794733970508586,43
composite,0.04126201217480327,43
pw,0.03813915621228492,43
beale,0.03727531825140655,43
rating,0.034158202403675474,43
composite,0.03856133198644465,43
pw,0.04189777968149479,43
beale,0.040819798168134726,43
rating,0.03709202436676519,43
composite,0.04212927888910056,43
pw,0.04007845355407626,43
beale,0.03860281088662906,43
rating,0.03589838893594202,43
composite,0.040194861450040364,43
pw,0.039802695176540406,43
beale,0.038879683807575546,43
rating,0.03529874113783088,43
composite,0.04008954665190648,43
pw,0.03911346937479893,43
beale,0.03800308326265743,43
rating,0.03419980388574347,43
composite,0.03936214933669758,43
pw,0.04072349024236464,43
beale,0.03966285305564811,43
rating,0.034900487616607294,43
composite,0.04063303508435553,43
pw,0.04043003522642643,43
beale,0.03909317541586094,43
rating,0.036021569158914024,43
composite,0.0399824754286285,43
pw,0.038372594506559415,43
beale,0.03763299345751169,43
rating,0.03385981625511903,43
composite,0.038741533893386325,43
pw,0.03849680056481672,43
beale,0.037602997787584455,43
rating,0.034402994122883904,43
composite,0.03888396143734739,43
pw,0.04181363582460826,43
beale,0.04466233085178662,43
rating,0.03909414959458348,43
composite,0.04273119333141097,43
pw,0.04189777968149479,43
beale,0.040819798168134726,43
rating,0.03709202436676519,43
composite,0.04212927888910056,43
pw,0.0380823183913037,43
beale,0.0376260413192729,43
rating,0.034083238569449684,43
composite,0.03844575230055548,43
pw,0.04072349024236464,43
beale,0.03966285305564811,43
rating,0.034900487616607294,43
composite,0.04063303508435553,43
pw,0.03969199751792275,43
beale,0.037959536783638455,43
rating,0.036123056027862484,43
composite,0.04024675289111271,43
pw,0.0380823183913037,43
beale,0.0376260413192729,43
rating,0.034083238569449684,43
composite,0.03844575230055548,43
pw,0.03949569531230582,43
beale,0.03861102477345337,43
rating,0.03282074652012135,43
composite,0.03934269434948625,43
pw,0.04189777968149479,43
beale,0.040819798168134726,43
rating,0.03709202436676519,43
composite,0.04212927888910056,43
pw,0.04150428073336665,43
beale,0.04074509609247482,43
rating,0.037339532395958434,43
composite,0.04162379957033636,43
pw,0.03849680056481672,43
beale,0.037602997787584455,43
rating,0.034402994122883904,43
composite,0.03888396143734739,43
pw,0.04035633910717814,43
beale,0.039576893041308014,43
rating,0.0354638879388088,43
composite,0.04049896746555882,43
pw,0.03896239597953889,43
beale,0.03718933720406919,43
rating,0.03364979269424111,43
composite,0.03905538136990051,43
pw,0.03939214727541609,43
beale,0.03762304636044854,43
rating,0.03397235119540651,43
composite,0.03941433671025439,43
pw,0.04063838770859448,43
beale,0.034501524515039086,43
rating,0.03206927131242575,43
composite,0.03971491233667139,43
pw,0.038372594506559415,43
beale,0.03763299345751169,43
rating,0.03385981625511903,43
composite,0.038741533893386325,43
pw,0.0380823183913037,43
beale,0.0376260413192729,43
rating,0.034083238569449684,43
composite,0.03844575230055548,43
pw,0.040887767357653544,43
beale,0.03704550344815708,43
rating,0.035597867088164106,43
composite,0.0406802289335145,43
pw,0.04175957511881479,43
beale,0.03650678925234375,43
rating,0.03322047686630865,43
composite,0.04144354671559374,43
pw,0.038734790679465135,43
beale,0.03807743795898348,43
rating,0.03595467448760822,43
composite,0.038871564723853065,43
pw,0.04072349024236464,43
beale,0.03966285305564811,43
rating,0.034900487616607294,43
composite,0.04063303508435553,43
pw,0.04422898705695347,43
beale,0.040625705089864135,43
rating,0.03382825671698324,43
composite,0.041385227825149085,43
pw,0.040357694168385104,43
beale,0.03761191276515632,43
rating,0.03506139434534318,43
composite,0.04062913472223018,43
pw,0.0380823183913037,43
beale,0.0376260413192729,43
rating,0.034083238569449684,43
composite,0.03844575230055548,43
pw,0.03844568759471791,43
beale,0.03791389768428955,43
rating,0.03452550136171509,43
composite,0.03866177014502632,43
pw,0.04136618899829797,43
beale,0.03985226593992622,43
rating,0.03532738791745986,43
composite,0.041439016114334766,43
pw,0.040357694168385104,43
beale,0.03761191276515632,43
rating,0.03506139434534318,43
composite,0.04062913472223018,43
pw,0.04189777968149479,43
beale,0.040819798168134726,43
rating,0.03709202436676519,43
composite,0.04212927888910056,43
pw,0.03939214727541609,43
beale,0.03762304636044854,43
rating,0.03397235119540651,43
composite,0.03941433671025439,43
pw,0.040357694168385104,43
beale,0.03761191276515632,43
rating,0.03506139434534318,43
composite,0.04062913472223018,43
pw,0.04043003522642643,43
beale,0.03909317541586094,43
rating,0.036021569158914024,43
composite,0.0399824754286285,43
pw,0.0380823183913037,43
beale,0.0376260413192729,43
rating,0.034083238569449684,43
composite,0.03844575230055548,43
pw,0.04007845355407626,43
beale,0.03860281088662906,43
rating,0.03589838893594202,43
composite,0.040194861450040364,43
pw,0.04422898705695347,43
beale,0.040625705089864135,43
rating,0.03382825671698324,43
composite,0.041385227825149085,43
pw,0.03896239597953889,43
beale,0.03718933720406919,43
rating,0.03364979269424111,43
composite,0.03905538136990051,43
