method,estimate,n
pw,0.12399971427691615,46
beale,0.12046385883289569,46
rating,0.11710651202089976,46
composite,0.12044507841526857,46
pw,0.11974642690813835,46
beale,0.11891414971890293,46
rating,0.11940627585010037,46
composite,0.12139752957918054,46
pw,0.11987854978024197,46
beale,0.10551337448363274,46
rating,0.11774820484861764,46
composite,0.11681274135365917,46
pw,0.1219091417882322,46
beale,0.12179546538712067,46
rating,0.1205198222508258,46
composite,0.12187957228187163,46
pw,0.12561748633482367,46
beale,0.1225784031895592,46
rating,0.12215955267158041,46
composite,0.12210740732591709,46
pw,0.12197736063248778,46
beale,0.11703964470942696,46
rating,0.11803163999653953,46
composite,0.11880902909858293,46
pw,0.13340812121700055,46
beale,0.1329422759270109,46
rating,0.11562069986625018,46
composite,0.1178906997867206,46
pw,0.11987854978024197,46
beale,0.10551337448363274,46
rating,0.11774820484861764,46
composite,0.11681274135365917,46
pw,0.1288670768386227,46
beale,0.13525497927912922,46
rating,0.12871561920705293,46
composite,0.125244338805243,46
pw,0.13340812121700055,46
beale,0.1329422759270109,46
rating,0.11562069986625018,46
composite,0.1178906997867206,46
pw,0.1288670768386227,46
beale,0.13525497927912922,46
rating,0.12871561920705293,46
composite,0.125244338805243,46
pw,0.12059842282267966,46
beale,0.11800023394446903,46
rating,0.1185647573367215,46
composite,0.11928287478952668,46
pw,0.12384453870467961,46
beale,0.11738839684910249,46
rating,0.11907399032846826,46
composite,0.12095756392357536,46
pw,0.12742580475056728,46
beale,0.1217075626415283,46
rating,0.12556209589905165,46
composite,0.124282137484152,46
pw,0.12414386745438918,46
beale,0.1193393981866509,46
rating,0.11804861208680183,46
composite,0.12053470338437451,46
pw,0.12268366959015309,46
beale,0.12102938934995636,46
rating,0.11970220026896763,46
composite,0.12069089315745372,46
pw,0.12425667625734224,46
beale,0.12156763364498269,46
rating,0.11915969565354498,46
composite,0.12080946359826926,46
pw,0.12005969282618988,46
beale,0.11895751680719206,46
rating,0.11962641397841953,46
composite,0.12137022793152298,46
pw,0.12589954497699554,46
beale,0.12034506048353916,46
rating,0.12609561158247312,46
composite,0.12659645956726093,46
pw,0.12980102495701135,46
beale,0.1207695207877673,46
rating,0.11637492435150425,46
composite,0.11742282535641946,46
pw,0.11974642690813835,46
beale,0.11891414971890293,46
rating,0.11940627585010037,46
composite,0.12139752957918054,46
pw,0.12508323794141338,46
beale,0.11986050756322136,46
rating,0.1208576976573095,46
composite,0.12188027330767333,46
pw,0.11994214341514614,46
beale,0.11703025981683099,46
rating,0.11648056755536865,46
composite,0.1169546021269343,46
pw,0.12414386745438918,46
beale,0.1193393981866509,46
rating,0.11804861208680183,46
composite,0.12053470338437451,46
pw,0.12123106203432371,46
beale,0.11149392526568017,46
rating,0.11726044646748916,46
composite,0.11833746235067821,46
pw,0.1288670768386227,46
beale,0.13525497927912922,46
rating,0.12871561920705293,46
composite,0.125244338805243,46
pw,0.12508323794141338,46
beale,0.11986050756322136,46
rating,0.1208576976573095,46
composite,0.12188027330767333,46
pw,0.12589954497699554,46
beale,0.12034506048353916,46
rating,0.12609561158247312,46
composite,0.12659645956726093,46
pw,0.12396339380631166,46
beale,0.12390152660439124,46
rating,0.1215171828900268,46
composite,0.12215289526713499,46
pw,0.12419840083470969,46
beale,0.12396828070301207,46
rating,0.12379132902709569,46
composite,0.12401687643109684,46
pw,0.13340812121700055,46
beale,0.1329422759270109,46
rating,0.11562069986625018,46
composite,0.1178906997867206,46
pw,0.11994214341514614,46
beale,0.11703025981683099,46
rating,0.11648056755536865,46
composite,0.1169546021269343,46
pw,0.12486956375529326,46
beale,0.12380847208031832,46
rating,0.11860013608907076,46
composite,0.11889685610885276,46
pw,0.11909081177078437,46
beale,0.11954178342742752,46
rating,0.11859568656028309,46
composite,0.11904714016838866,46
pw,0.12414386745438918,46
beale,0.1193393981866509,46
rating,0.11804861208680183,46
composite,0.12053470338437451,46
pw,0.11909081177078437,46
beale,0.11954178342742752,46
rating,0.11859568656028309,46
composite,0.11904714016838866,46
pw,0.13340812121700055,46
beale,0.1329422759270109,46
rating,0.11562069986625018,46
composite,0.1178906997867206,46
pw,0.12268366959015309,46
beale,0.12102938934995636,46
rating,0.11970220026896763,46
composite,0.12069089315745372,46
pw,0.1288670768386227,46
beale,0.13525497927912922,46
rating,0.12871561920705293,46
composite,0.125244338805243,46
pw,0.12696353791689638,46
beale,0.12850591156402635,46
rating,0.12426729857484714,46
composite,0.12180649718727103,46
pw,0.12052547276374938,46
beale,0.12131358219587246,46
rating,0.12004878230363109,46
composite,0.12187145916661744,46
pw,0.12708632244931609,46
beale,0.12496164150958025,46
rating,0.12086710354090445,46
composite,0.12158315687065353,46
pw,0.12508323794141338,46
beale,0.11986050756322136,46
rating,0.1208576976573095,46
composite,0.12188027330767333,46
pw,0.12060674395986853,46
beale,0.12027052204695071,46
rating,0.11948889464102681,46
composite,0.12038817605335475,46
pw,0.12708632244931609,46
beale,0.12496164150958025,46
rating,0.12086710354090445,46
composite,0.12158315687065353,46
pw,0.12052547276374938,46
beale,0.12131358219587246,46
rating,0.12004878230363109,46
composite,0.12187145916661744,46
pw,0.12052547276374938,46
beale,0.12131358219587246,46
rating,0.12004878230363109,46
composite,0.12187145916661744,46
pw,0.11909081177078437,46
beale,0.11954178342742752,46
rating,0.11859568656028309,46
composite,0.11904714016838866,46
pw,0.12779543594050796,46
beale,0.12140496842693987,46
rating,0.12203231765087239,46
composite,0.12334315619123784,46
pw,0.12060674395986853,46
beale,0.12027052204695071,46
rating,0.11948889464102681,46
composite,0.12038817605335475,46
pw,0.12508323794141338,43
beale,0.11986050756322136,43
rating,0.1208576976573095,43
composite,0.12188027330767333,43
pw,0.12399971427691615,43
beale,0.12046385883289569,43
rating,0.11710651202089976,43
composite,0.12044507841526857,43
pw,0.12384453870467961,43
beale,0.11738839684910249,43
rating,0.11907399032846826,43
composite,0.12095756392357536,43
pw,0.12052547276374938,43
beale,0.12131358219587246,43
rating,0.12004878230363109,43
composite,0.12187145916661744,43
pw,0.11997069871704204,43
beale,0.11972752428383085,43
rating,0.11815972227086785,43
composite,0.11929427046556972,43
pw,0.12941010076358314,43
beale,0.13274794356497102,43
rating,0.12791210626894192,43
composite,0.12712935958749563,43
pw,0.127704511033152,43
beale,0.12727160744059426,43
rating,0.12105693850555582,43
composite,0.12338701774188404,43
pw,0.12268366959015309,43
beale,0.12102938934995636,43
rating,0.11970220026896763,43
composite,0.12069089315745372,43
pw,0.11909081177078437,43
beale,0.11954178342742752,43
rating,0.11859568656028309,43
composite,0.11904714016838866,43
pw,0.12941010076358314,43
beale,0.13274794356497102,43
rating,0.12791210626894192,43
composite,0.12712935958749563,43
pw,0.12425667625734224,43
beale,0.12156763364498269,43
rating,0.11915969565354498,43
composite,0.12080946359826926,43
pw,0.127704511033152,43
beale,0.12727160744059426,43
rating,0.12105693850555582,43
composite,0.12338701774188404,43
pw,0.12882982890225295,43
beale,0.12309431559179253,43
rating,0.11941904308803461,43
composite,0.12187745326778682,43
pw,0.12499727951897044,43
beale,0.12255237849224115,43
rating,0.12083349047692957,43
composite,0.1206284767580444,43
pw,0.11909081177078437,43
beale,0.11954178342742752,43
rating,0.11859568656028309,43
composite,0.11904714016838866,43
pw,0.12123106203432371,43
beale,0.11149392526568017,43
rating,0.11726044646748916,43
composite,0.11833746235067821,43
pw,0.12708632244931609,43
beale,0.12496164150958025,43
rating,0.12086710354090445,43
composite,0.12158315687065353,43
pw,0.12384453870467961,43
beale,0.11738839684910249,43
rating,0.11907399032846826,43
composite,0.12095756392357536,43
pw,0.12158381194298926,43
beale,0.1151642477964233,43
rating,0.11418476674962767,43
composite,0.11626547424113509,43
pw,0.11938664214940907,43
beale,0.1145648949864658,43
rating,0.11992747291950992,43
composite,0.11945740010294786,43
pw,0.12882982890225295,43
beale,0.12309431559179253,43
rating,0.11941904308803461,43
composite,0.12187745326778682,43
pw,0.12037518047941784,43
beale,0.11195340204553034,43
rating,0.1155702161892744,43
composite,0.11681636363167283,43
pw,0.11938664214940907,43
beale,0.1145648949864658,43
rating,0.11992747291950992,43
composite,0.11945740010294786,43
pw,0.12052547276374938,43
beale,0.12131358219587246,43
rating,0.12004878230363109,43
composite,0.12187145916661744,43
pw,0.12696353791689638,43
beale,0.12850591156402635,43
rating,0.12426729857484714,43
composite,0.12180649718727103,43
pw,0.12123106203432371,43
beale,0.11149392526568017,43
rating,0.11726044646748916,43
composite,0.11833746235067821,43
pw,0.12123106203432371,43
beale,0.11149392526568017,43
rating,0.11726044646748916,43
composite,0.11833746235067821,43
pw,0.1287009213997107,43
beale,0.1299564083210576,43
rating,0.12590636449027803,43
composite,0.1257504859887258,43
pw,0.11909081177078437,43
beale,0.11954178342742752,43
rating,0.11859568656028309,43
composite,0.11904714016838866,43
pw,0.11994214341514614,43
beale,0.11703025981683099,43
rating,0.11648056755536865,43
composite,0.1169546021269343,43
pw,0.11987854978024197,43
beale,0.10551337448363274,43
rating,0.11774820484861764,43
composite,0.11681274135365917,43
pw,0.12414386745438918,43
beale,0.1193393981866509,43
rating,0.11804861208680183,43
composite,0.12053470338437451,43
pw,0.12005969282618988,43
beale,0.11895751680719206,43
rating,0.11962641397841953,43
composite,0.12137022793152298,43
pw,0.12414386745438918,43
beale,0.1193393981866509,43
rating,0.11804861208680183,43
composite,0.12053470338437451,43
pw,0.12060674395986853,43
beale,0.12027052204695071,43
rating,0.11948889464102681,43
composite,0.12038817605335475,43
pw,0.12268366959015309,43
beale,0.12102938934995636,43
rating,0.11970220026896763,43
composite,0.12069089315745372,43
pw,0.11909081177078437,43
beale,0.11954178342742752,43
rating,0.11859568656028309,43
composite,0.11904714016838866,43
pw,0.11974642690813835,43
beale,0.11891414971890293,43
rating,0.11940627585010037,43
composite,0.12139752957918054,43
pw,0.12561748633482367,43
beale,0.1225784031895592,43
rating,0.12215955267158041,43
composite,0.12210740732591709,43
pw,0.11909081177078437,43
beale,0.11954178342742752,43
rating,0.11859568656028309,43
composite,0.11904714016838866,43
pw,0.12561748633482367,43
beale,0.1225784031895592,43
rating,0.12215955267158041,43
composite,0.12210740732591709,43
pw,0.12123106203432371,43
beale,0.11149392526568017,43
rating,0.11726044646748916,43
composite,0.11833746235067821,43
pw,0.12071954451202413,43
beale,0.11897171851366826,43
rating,0.11855179860605637,43
composite,0.1194632485754724,43
pw,0.11987854978024197,43
beale,0.10551337448363274,43
rating,0.11774820484861764,43
composite,0.11681274135365917,43
pw,0.12882982890225295,43
beale,0.12309431559179253,43
rating,0.11941904308803461,43
composite,0.12187745326778682,43
pw,0.12435860321670315,43
beale,0.11992123371729817,43
rating,0.11678840833585773,43
composite,0.11819512915973365,43
pw,0.12396339380631166,43
beale,0.12390152660439124,43
rating,0.1215171828900268,43
composite,0.12215289526713499,43
pw,0.12508323794141338,43
beale,0.11986050756322136,43
rating,0.1208576976573095,43
composite,0.12188027330767333,43
pw,0.12435860321670315,43
beale,0.11992123371729817,43
rating,0.11678840833585773,43
composite,0.11819512915973365,43
pw,0.12060674395986853,43
beale,0.12027052204695071,43
rating,0.11948889464102681,43
composite,0.12038817605335475,43
pw,0.12882982890225295,43
beale,0.12309431559179253,43
rating,0.11941904308803461,43
composite,0.12187745326778682,43
pw,0.12742580475056728,43
beale,0.1217075626415283,43
rating,0.12556209589905165,43
composite,0.124282137484152,43
pw,0.12561748633482367,43
beale,0.1225784031895592,43
rating,0.12215955267158041,43
composite,0.12210740732591709,43
pw,0.12561748633482367,43
beale,0.1225784031895592,43
rating,0.12215955267158041,43
composite,0.12210740732591709,43
pw,0.11987854978024197,43
beale,0.10551337448363274,43
rating,0.11774820484861764,43
composite,0.11681274135365917,43
pw,0.127704511033152,43
beale,0.12727160744059426,43
rating,0.12105693850555582,43
composite,0.12338701774188404,43
pw,0.12419840083470969,43
beale,0.12396828070301207,43
rating,0.12379132902709569,43
composite,0.12401687643109684,43
pw,0.12486956375529326,43
beale,0.12380847208031832,43
rating,0.11860013608907076,43
composite,0.11889685610885276,43
pw,0.12486956375529326,43
beale,0.12380847208031832,43
rating,0.11860013608907076,43
composite,0.11889685610885276,43
pw,0.12435860321670315,43
beale,0.11992123371729817,43
rating,0.11678840833585773,43
composite,0.11819512915973365,43
pw,0.12037518047941784,43
beale,0.11195340204553034,43
rating,0.1155702161892744,43
composite,0.11681636363167283,43
pw,0.11909081177078437,43
beale,0.11954178342742752,43
rating,0.11859568656028309,43
composite,0.11904714016838866,43
pw,0.12197736063248778,43
beale,0.11703964470942696,43
rating,0.11803163999653953,43
composite,0.11880902909858293,43
pw,0.12197736063248778,43
beale,0.11703964470942696,43
rating,0.11803163999653953,43
composite,0.11880902909858293,43
pw,0.127704511033152,43
beale,0.12727160744059426,43
rating,0.12105693850555582,43
composite,0.12338701774188404,43
pw,0.12435860321670315,43
beale,0.11992123371729817,43
rating,0.11678840833585773,43
composite,0.11819512915973365,43
pw,0.12508323794141338,43
beale,0.11986050756322136,43
rating,0.1208576976573095,43
composite,0.12188027330767333,43
pw,0.12059842282267966,43
beale,0.11800023394446903,43
rating,0.1185647573367215,43
composite,0.11928287478952668,43
pw,0.12005969282618988,43
beale,0.11895751680719206,43
rating,0.11962641397841953,43
composite,0.12137022793152298,43
pw,0.12197736063248778,43
beale,0.11703964470942696,43
rating,0.11803163999653953,43
composite,0.11880902909858293,43
pw,0.12414386745438918,43
beale,0.1193393981866509,43
rating,0.11804861208680183,43
composite,0.12053470338437451,43
pw,0.12708632244931609,43
beale,0.12496164150958025,43
rating,0.12086710354090445,43
composite,0.12158315687065353,43
pw,0.12037518047941784,43
beale,0.11195340204553034,43
rating,0.1155702161892744,43
composite,0.11681636363167283,43
pw,0.13340812121700055,43
beale,0.1329422759270109,43
rating,0.11562069986625018,43
composite,0.1178906997867206,43
pw,0.12508323794141338,43
beale,0.11986050756322136,43
rating,0.1208576976573095,43
composite,0.12188027330767333,43
pw,0.12486956375529326,43
beale,0.12380847208031832,43
rating,0.11860013608907076,43
composite,0.11889685610885276,43
pw,0.12273743500053094,43
beale,0.1144134896101878,43
rating,0.11538206115215559,43
composite,0.11740082495578691,43
pw,0.12384453870467961,43
beale,0.11738839684910249,43
rating,0.11907399032846826,43
composite,0.12095756392357536,43
pw,0.12696353791689638,43
beale,0.12850591156402635,43
rating,0.12426729857484714,43
composite,0.12180649718727103,43
pw,0.12486956375529326,43
beale,0.12380847208031832,43
rating,0.11860013608907076,43
composite,0.11889685610885276,43
pw,0.12696353791689638,43
beale,0.12850591156402635,43
